lr-AdamW,step,train/loss,train/loss_a,train/loss_f,train/loss_l,train/loss_ce,train/unscaled/loss_a,train/unscaled/loss_f,train/unscaled/loss_l,train/unscaled/loss_ce,epoch,val/loss,val/loss_a,val/loss_f,val/loss_l,val/loss_ce,val/unscaled/loss_a,val/unscaled/loss_f,val/unscaled/loss_l,val/unscaled/loss_ce,val/best/loss,val/best/loss_a,val/best/loss_f,val/best/loss_l,val/best/loss_ce,val/best/unscaled/loss_a,val/best/unscaled/loss_f,val/best/unscaled/loss_l,val/best/unscaled/loss_ce
,2649,,,,,,,,,,24,0.04806730896234512,0.0,0.041158922016620636,0.006908382289111614,0.0,0.0,0.04126182198524475,2.770261287689209,0.0,0.04806730896234512,0.0,0.041158925741910934,0.006908382289111614,0.0,0.0,0.04126182198524475,2.770261287689209,0.0
0.00029999552785849455,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,0.06750068813562393,0.0,0.05464569851756096,0.012854991480708122,0.0,0.0,0.054782312363386154,5.15485143661499,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999552785849455,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,0.06261023133993149,0.0,0.04409844055771828,0.018511788919568062,0.0,0.0,0.04420868679881096,7.423226833343506,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999516293377666,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,0.07226540148258209,0.0,0.06030454486608505,0.011960858479142189,0.0,0.0,0.06045530363917351,4.796304225921631,0.0,26,,,,,,,,,,,,,,,,,,
0.00029999516293377666,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2849,0.07069568336009979,0.0,0.06342815607786179,0.007267530541867018,0.0,0.0,0.06358672678470612,2.9142796993255615,0.0,26,,,,,,,,,,,,,,,,,,
0.0002999947836986099,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2899,0.07312727719545364,0.0,0.06129852682352066,0.011828751303255558,0.0,0.0,0.06145177036523819,4.743329048156738,0.0,27,,,,,,,,,,,,,,,,,,
0.0002999947836986099,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2949,0.05025525763630867,0.0,0.04187034070491791,0.008384917862713337,0.0,0.0,0.04197501391172409,3.362351894378662,0.0,27,,,,,,,,,,,,,,,,,,
0.0002999943901530317,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2999,0.051911257207393646,0.0,0.04697301611304283,0.004938242956995964,0.0,0.0,0.047090448439121246,1.9802353382110596,0.0,28,,,,,,,,,,,,,,,,,,
0.0002999943901530317,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3049,0.05629957467317581,0.0,0.05266239121556282,0.0036371825262904167,0.0,0.0,0.05279404670000076,1.458510160446167,0.0,28,,,,,,,,,,,,,,,,,,
0.0002999939822970809,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3099,0.05471856892108917,0.0,0.04618213325738907,0.008536433801054955,0.0,0.0,0.046297587454319,3.423109769821167,0.0,29,,,,,,,,,,,,,,,,,,
0.0002999939822970809,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3149,0.07312124967575073,0.0,0.06004583463072777,0.013075415976345539,0.0,0.0,0.06019594892859459,5.243241786956787,0.0,29,,,,,,,,,,,,,,,,,,
,3179,,,,,,,,,,29,0.05463917925953865,0.0,0.04808199033141136,0.006557181943207979,0.0,0.0,0.04820219799876213,2.629430055618286,0.0,0.04806730896234512,0.0,0.041158925741910934,0.006557181943207979,0.0,0.0,0.04126182198524475,2.629429817199707,0.0
0.00029999356013079773,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3199,0.0517488569021225,0.0,0.044416967779397964,0.007331890054047108,0.0,0.0,0.04452800750732422,2.9400877952575684,0.0,30,,,,,,,,,,,,,,,,,,
0.00029999356013079773,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3249,0.049352556467056274,0.0,0.04309302568435669,0.006259532645344734,0.0,0.0,0.04320075735449791,2.5100724697113037,0.0,30,,,,,,,,,,,,,,,,,,
0.00029999312365422393,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3299,0.05695120990276337,0.0,0.048603009432554245,0.008348198607563972,0.0,0.0,0.04872451722621918,3.3476274013519287,0.0,31,,,,,,,,,,,,,,,,,,
0.00029999312365422393,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3349,0.05784555897116661,0.0,0.04868866875767708,0.009156890213489532,0.0,0.0,0.04881038889288902,3.671912908554077,0.0,31,,,,,,,,,,,,,,,,,,
0.0002999926728674025,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3399,0.057100724428892136,0.0,0.0541284941136837,0.002972229151055217,0.0,0.0,0.05426381528377533,1.1918638944625854,0.0,32,,,,,,,,,,,,,,,,,,
0.0002999926728674025,3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3449,0.04207949340343475,0.0,0.028026798740029335,0.01405269280076027,0.0,0.0,0.028096865862607956,5.635129451751709,0.0,32,,,,,,,,,,,,,,,,,,
0.000299992207770378,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3499,0.05555703118443489,0.0,0.05219678580760956,0.003360245143994689,0.0,0.0,0.05232727527618408,1.3474582433700562,0.0,33,,,,,,,,,,,,,,,,,,
0.000299992207770378,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3549,0.04316209256649017,0.0,0.03630570322275162,0.006856389809399843,0.0,0.0,0.036396466195583344,2.7494122982025146,0.0,33,,,,,,,,,,,,,,,,,,
0.000299992207770378,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3599,0.057198017835617065,0.0,0.052645884454250336,0.004552134312689304,0.0,0.0,0.052777498960494995,1.8254058361053467,0.0,33,,,,,,,,,,,,,,,,,,
0.0002999917283631963,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3649,0.04988327622413635,0.0,0.044997889548540115,0.0048853871412575245,0.0,0.0,0.04511038213968277,1.9590401649475098,0.0,34,,,,,,,,,,,,,,,,,,
0.0002999917283631963,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3699,0.050449542701244354,0.0,0.04226420819759369,0.00818533357232809,0.0,0.0,0.042369868606328964,3.282318592071533,0.0,34,,,,,,,,,,,,,,,,,,
,3709,,,,,,,,,,34,0.05759771540760994,0.0,0.05249103903770447,0.005106673575937748,0.0,0.0,0.05262226611375809,2.047775983810425,0.0,0.04806730896234512,0.0,0.041158925741910934,0.005106673575937748,0.0,0.0,0.04126182198524475,2.047775983810425,0.0
0.00029999123464590475,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3749,0.04189148172736168,0.0,0.03605249524116516,0.00583898788318038,0.0,0.0,0.03614262491464615,2.3414340019226074,0.0,35,,,,,,,,,,,,,,,,,,
0.00029999123464590475,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3799,0.06046183779835701,0.0,0.054616980254650116,0.005844856146723032,0.0,0.0,0.05475351959466934,2.34378719329834,0.0,35,,,,,,,,,,,,,,,,,,
0.000299990726618552,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
